batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
1,131,tool-card,176,Somalia Farm Worker Payroll Calculator,farm-payroll-somalia,farm-payroll-somalia,/agriculture/farm-payroll/somalia,/assets/img/tools/,farm-payroll-somalia.webp,800x450,WebP,"Create an AfroTools web-card banner for Somalia Farm Worker Payroll Calculator. modern dashboard abstraction with practical UI objects. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,132,tool-card,176,South Sudan Farm Worker Payroll Calculator,farm-payroll-south-sudan,farm-payroll-south-sudan,/agriculture/farm-payroll/south-sudan,/assets/img/tools/,farm-payroll-south-sudan.webp,800x450,WebP,"Create an AfroTools web-card banner for South Sudan Farm Worker Payroll Calculator. isometric app workspace with small realistic tools. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,133,tool-card,175,Sao Tome and Principe Farm Worker Payroll Calculator,farm-payroll-sao-tome-and-principe,farm-payroll-sao-tome-and-principe,/agriculture/farm-payroll/sao-tome-and-principe,/assets/img/tools/,farm-payroll-sao-tome-and-principe.webp,800x450,WebP,"Create an AfroTools web-card banner for Sao Tome and Principe Farm Worker Payroll Calculator. modern dashboard abstraction with practical UI objects. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,134,car-hero,235,BYD Atto 3 2025,byd-atto-3-2025,byd-atto-3-2025,/cars/vehicle/byd-atto-3-2025/,/assets/img/cars/byd/atto-3/2025/,byd-atto-3-2025-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BYD Atto 3 2025. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,135,car-hero,235,BYD Dolphin 2025,byd-dolphin-2025,byd-dolphin-2025,/cars/vehicle/byd-dolphin-2025/,/assets/img/cars/byd/dolphin/2025/,byd-dolphin-2025-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BYD Dolphin 2025. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
1,136,car-hero,235,BYD Sealion 7 2025,byd-sealion-7-2025,byd-sealion-7-2025,/cars/vehicle/byd-sealion-7-2025/,/assets/img/cars/byd/sealion-7/2025/,byd-sealion-7-2025-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BYD Sealion 7 2025. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,137,car-hero,235,Volvo EX30 2025,volvo-ex30-2025,volvo-ex30-2025,/cars/vehicle/volvo-ex30-2025/,/assets/img/cars/volvo/ex30/2025/,volvo-ex30-2025-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Volvo EX30 2025. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,138,car-hero,234,BMW 3 Series 2024,bmw-3-series-2024,bmw-3-series-2024,/cars/vehicle/bmw-3-series-2024/,/assets/img/cars/bmw/3-series/2024/,bmw-3-series-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BMW 3 Series 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,139,car-hero,234,BMW 5 Series 2024,bmw-5-series-2024,bmw-5-series-2024,/cars/vehicle/bmw-5-series-2024/,/assets/img/cars/bmw/5-series/2024/,bmw-5-series-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BMW 5 Series 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,140,car-hero,234,BMW iX3 2024,bmw-ix3-2024,bmw-ix3-2024,/cars/vehicle/bmw-ix3-2024/,/assets/img/cars/bmw/ix3/2024/,bmw-ix3-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BMW iX3 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,141,car-hero,234,BYD Atto 3 2024,byd-atto-3-2024,byd-atto-3-2024,/cars/vehicle/byd-atto-3-2024/,/assets/img/cars/byd/atto-3/2024/,byd-atto-3-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BYD Atto 3 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,142,car-hero,234,BYD Dolphin 2024,byd-dolphin-2024,byd-dolphin-2024,/cars/vehicle/byd-dolphin-2024/,/assets/img/cars/byd/dolphin/2024/,byd-dolphin-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a BYD Dolphin 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a hatchback, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback. Use WebP to match current car mediaLibrary convention.
1,143,car-hero,234,Land Rover Range Rover Sport 2024,land-rover-range-rover-sport-2024,land-rover-range-rover-sport-2024,/cars/vehicle/land-rover-range-rover-sport-2024/,/assets/img/cars/land-rover/range-rover-sport/2024/,land-rover-range-rover-sport-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Land Rover Range Rover Sport 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,144,car-hero,234,Mercedes-Benz EQB 2024,mercedes-benz-eqb-2024,mercedes-benz-eqb-2024,/cars/vehicle/mercedes-benz-eqb-2024/,/assets/img/cars/mercedes-benz/eqb/2024/,mercedes-benz-eqb-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz EQB 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a suv, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv. Use WebP to match current car mediaLibrary convention.
1,145,car-hero,234,Mercedes-Benz EQE 2024,mercedes-benz-eqe-2024,mercedes-benz-eqe-2024,/cars/vehicle/mercedes-benz-eqe-2024/,/assets/img/cars/mercedes-benz/eqe/2024/,mercedes-benz-eqe-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz EQE 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,146,car-hero,234,Mercedes-Benz EQS 2024,mercedes-benz-eqs-2024,mercedes-benz-eqs-2024,/cars/vehicle/mercedes-benz-eqs-2024/,/assets/img/cars/mercedes-benz/eqs/2024/,mercedes-benz-eqs-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Mercedes-Benz EQS 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,147,car-hero,234,Toyota Camry 2024,toyota-camry-2024,toyota-camry-2024,/cars/vehicle/toyota-camry-2024/,/assets/img/cars/toyota/camry/2024/,toyota-camry-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Camry 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
1,148,car-hero,234,Toyota Corolla 2024,toyota-corolla-2024,toyota-corolla-2024,/cars/vehicle/toyota-corolla-2024/,/assets/img/cars/toyota/corolla/2024/,toyota-corolla-2024-hero.webp,800x500,WebP,"Create a clean catalogue-style vehicle hero image for a Toyota Corolla 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, accurate body shape for a sedan, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan. Use WebP to match current car mediaLibrary convention.
