batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
2,374,kitchen-recipe,60,Couscous Royal - Cooking process,couscous-royal-dz,couscous-royal-dz,/tools/afrokitchen/recipes/couscous-royal-dz/,/assets/img/kitchen/,couscous-royal-dz-4.webp,800x600,WebP,"Finished Couscous Royal, a Algeria main, mid-cooking pot or pan moment that explains the method. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Algeria main; role=process. Live recipe image URLs are filled, this adds local shot coverage."
2,375,kitchen-recipe,60,Couscous Royal - Table context,couscous-royal-dz,couscous-royal-dz,/tools/afrokitchen/recipes/couscous-royal-dz/,/assets/img/kitchen/,couscous-royal-dz-5.webp,800x600,WebP,"Finished Couscous Royal, a Algeria main, dish on table with realistic accompaniments and serving utensils. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Algeria main; role=table. Live recipe image URLs are filled, this adds local shot coverage."
2,376,kitchen-recipe,60,Amiwo - Serving detail,amiwo-bj,amiwo-bj,/tools/afrokitchen/recipes/amiwo-bj/,/assets/img/kitchen/,amiwo-bj-2.webp,800x600,WebP,"Finished Amiwo, a Benin main, closer serving angle showing texture, garnish, side dish, and sauce. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Benin main; role=serving. Live recipe image URLs are filled, this adds local shot coverage."
2,377,kitchen-recipe,60,Amiwo - Ingredient setup,amiwo-bj,amiwo-bj,/tools/afrokitchen/recipes/amiwo-bj/,/assets/img/kitchen/,amiwo-bj-3.webp,800x600,WebP,"Finished Amiwo, a Benin main, key ingredients arranged naturally before cooking, bright kitchen light. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Benin main; role=ingredients. Live recipe image URLs are filled, this adds local shot coverage."
2,378,kitchen-recipe,60,Amiwo - Cooking process,amiwo-bj,amiwo-bj,/tools/afrokitchen/recipes/amiwo-bj/,/assets/img/kitchen/,amiwo-bj-4.webp,800x600,WebP,"Finished Amiwo, a Benin main, mid-cooking pot or pan moment that explains the method. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Benin main; role=process. Live recipe image URLs are filled, this adds local shot coverage."
2,379,kitchen-recipe,60,Amiwo - Table context,amiwo-bj,amiwo-bj,/tools/afrokitchen/recipes/amiwo-bj/,/assets/img/kitchen/,amiwo-bj-5.webp,800x600,WebP,"Finished Amiwo, a Benin main, dish on table with realistic accompaniments and serving utensils. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Benin main; role=table. Live recipe image URLs are filled, this adds local shot coverage."
2,380,kitchen-recipe,60,Kuli-Kuli - Ingredient setup,kuli-kuli-bj,kuli-kuli-bj,/tools/afrokitchen/recipes/kuli-kuli-bj/,/assets/img/kitchen/,kuli-kuli-bj-3.webp,800x600,WebP,"Finished Kuli-Kuli, a Benin snack, key ingredients arranged naturally before cooking, bright kitchen light. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Benin snack; role=ingredients. Live recipe image URLs are filled, this adds local shot coverage."
2,381,kitchen-recipe,60,Kuli-Kuli - Cooking process,kuli-kuli-bj,kuli-kuli-bj,/tools/afrokitchen/recipes/kuli-kuli-bj/,/assets/img/kitchen/,kuli-kuli-bj-4.webp,800x600,WebP,"Finished Kuli-Kuli, a Benin snack, mid-cooking pot or pan moment that explains the method. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Benin snack; role=process. Live recipe image URLs are filled, this adds local shot coverage."
2,382,kitchen-recipe,60,Kuli-Kuli - Table context,kuli-kuli-bj,kuli-kuli-bj,/tools/afrokitchen/recipes/kuli-kuli-bj/,/assets/img/kitchen/,kuli-kuli-bj-5.webp,800x600,WebP,"Finished Kuli-Kuli, a Benin snack, dish on table with realistic accompaniments and serving utensils. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Benin snack; role=table. Live recipe image URLs are filled, this adds local shot coverage."
2,383,kitchen-recipe,60,Seswaa - Serving detail,seswaa-bw,seswaa-bw,/tools/afrokitchen/recipes/seswaa-bw/,/assets/img/kitchen/,seswaa-bw-2.webp,800x600,WebP,"Finished Seswaa, a Botswana main, closer serving angle showing texture, garnish, side dish, and sauce. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Botswana main; role=serving. Live recipe image URLs are filled, this adds local shot coverage."
2,384,kitchen-recipe,60,Seswaa - Ingredient setup,seswaa-bw,seswaa-bw,/tools/afrokitchen/recipes/seswaa-bw/,/assets/img/kitchen/,seswaa-bw-3.webp,800x600,WebP,"Finished Seswaa, a Botswana main, key ingredients arranged naturally before cooking, bright kitchen light. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Botswana main; role=ingredients. Live recipe image URLs are filled, this adds local shot coverage."
2,385,kitchen-recipe,60,Seswaa - Cooking process,seswaa-bw,seswaa-bw,/tools/afrokitchen/recipes/seswaa-bw/,/assets/img/kitchen/,seswaa-bw-4.webp,800x600,WebP,"Finished Seswaa, a Botswana main, mid-cooking pot or pan moment that explains the method. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Botswana main; role=process. Live recipe image URLs are filled, this adds local shot coverage."
2,386,kitchen-recipe,60,Seswaa - Table context,seswaa-bw,seswaa-bw,/tools/afrokitchen/recipes/seswaa-bw/,/assets/img/kitchen/,seswaa-bw-5.webp,800x600,WebP,"Finished Seswaa, a Botswana main, dish on table with realistic accompaniments and serving utensils. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Botswana main; role=table. Live recipe image URLs are filled, this adds local shot coverage."
2,387,kitchen-recipe,60,Riz Gras - Serving detail,riz-gras-bf,riz-gras-bf,/tools/afrokitchen/recipes/riz-gras-bf/,/assets/img/kitchen/,riz-gras-bf-2.webp,800x600,WebP,"Finished Riz Gras, a Burkina Faso main, closer serving angle showing texture, garnish, side dish, and sauce. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Burkina Faso main; role=serving. Live recipe image URLs are filled, this adds local shot coverage."
2,388,kitchen-recipe,60,Riz Gras - Ingredient setup,riz-gras-bf,riz-gras-bf,/tools/afrokitchen/recipes/riz-gras-bf/,/assets/img/kitchen/,riz-gras-bf-3.webp,800x600,WebP,"Finished Riz Gras, a Burkina Faso main, key ingredients arranged naturally before cooking, bright kitchen light. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Burkina Faso main; role=ingredients. Live recipe image URLs are filled, this adds local shot coverage."
2,389,kitchen-recipe,60,Riz Gras - Cooking process,riz-gras-bf,riz-gras-bf,/tools/afrokitchen/recipes/riz-gras-bf/,/assets/img/kitchen/,riz-gras-bf-4.webp,800x600,WebP,"Finished Riz Gras, a Burkina Faso main, mid-cooking pot or pan moment that explains the method. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Burkina Faso main; role=process. Live recipe image URLs are filled, this adds local shot coverage."
2,390,kitchen-recipe,60,Riz Gras - Table context,riz-gras-bf,riz-gras-bf,/tools/afrokitchen/recipes/riz-gras-bf/,/assets/img/kitchen/,riz-gras-bf-5.webp,800x600,WebP,"Finished Riz Gras, a Burkina Faso main, dish on table with realistic accompaniments and serving utensils. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Burkina Faso main; role=table. Live recipe image URLs are filled, this adds local shot coverage."
2,391,kitchen-recipe,60,Koki Beans - Serving detail,koki-beans-cm,koki-beans-cm,/tools/afrokitchen/recipes/koki-beans-cm/,/assets/img/kitchen/,koki-beans-cm-2.webp,800x600,WebP,"Finished Koki Beans, a Cameroon side, closer serving angle showing texture, garnish, side dish, and sauce. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Cameroon side; role=serving. Live recipe image URLs are filled, this adds local shot coverage."
2,392,kitchen-recipe,60,Koki Beans - Ingredient setup,koki-beans-cm,koki-beans-cm,/tools/afrokitchen/recipes/koki-beans-cm/,/assets/img/kitchen/,koki-beans-cm-3.webp,800x600,WebP,"Finished Koki Beans, a Cameroon side, key ingredients arranged naturally before cooking, bright kitchen light. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Cameroon side; role=ingredients. Live recipe image URLs are filled, this adds local shot coverage."
2,393,kitchen-recipe,60,Koki Beans - Cooking process,koki-beans-cm,koki-beans-cm,/tools/afrokitchen/recipes/koki-beans-cm/,/assets/img/kitchen/,koki-beans-cm-4.webp,800x600,WebP,"Finished Koki Beans, a Cameroon side, mid-cooking pot or pan moment that explains the method. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Cameroon side; role=process. Live recipe image URLs are filled, this adds local shot coverage."
2,394,kitchen-recipe,60,Koki Beans - Table context,koki-beans-cm,koki-beans-cm,/tools/afrokitchen/recipes/koki-beans-cm/,/assets/img/kitchen/,koki-beans-cm-5.webp,800x600,WebP,"Finished Koki Beans, a Cameroon side, dish on table with realistic accompaniments and serving utensils. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Cameroon side; role=table. Live recipe image URLs are filled, this adds local shot coverage."
2,395,kitchen-recipe,60,Ndole - Serving detail,ndole-cm,ndole-cm,/tools/afrokitchen/recipes/ndole-cm/,/assets/img/kitchen/,ndole-cm-2.webp,800x600,WebP,"Finished Ndole, a Cameroon stew, closer serving angle showing texture, garnish, side dish, and sauce. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Cameroon stew; role=serving. Live recipe image URLs are filled, this adds local shot coverage."
2,396,kitchen-recipe,60,Ndole - Ingredient setup,ndole-cm,ndole-cm,/tools/afrokitchen/recipes/ndole-cm/,/assets/img/kitchen/,ndole-cm-3.webp,800x600,WebP,"Finished Ndole, a Cameroon stew, key ingredients arranged naturally before cooking, bright kitchen light. Realistic food photography, warm natural light, accurate texture, appetizing but not glossy, no readable text, no logos.","AfroKitchen Cameroon stew; role=ingredients. Live recipe image URLs are filled, this adds local shot coverage."
2,397,tool-card,49,Zambia Farm Worker Payroll Calculator,farm-payroll-zambia,farm-payroll-zambia,/agriculture/farm-payroll/zambia,/assets/img/tools/,farm-payroll-zambia.webp,800x450,WebP,"Create an AfroTools web-card banner for Zambia Farm Worker Payroll Calculator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Batch top-up from current canonical tool-card gaps. Reuse for translated pages. Category=agriculture; tier=T3.
2,398,tool-card,49,Angola Fish Farming ROI,fish-farming-angola,fish-farming-angola,/agriculture/fish-farming/angola,/assets/img/tools/,fish-farming-angola.webp,800x450,WebP,"Create an AfroTools web-card banner for Angola Fish Farming ROI. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Batch top-up from current canonical tool-card gaps. Reuse for translated pages. Category=agriculture; tier=T3.
2,399,tool-card,49,Tunisia Fish Farming ROI,fish-farming-tunisia,fish-farming-tunisia,/agriculture/fish-farming/tunisia,/assets/img/tools/,fish-farming-tunisia.webp,800x450,WebP,"Create an AfroTools web-card banner for Tunisia Fish Farming ROI. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Batch top-up from current canonical tool-card gaps. Reuse for translated pages. Category=agriculture; tier=T3.
2,400,tool-card,49,Angola Agri-Input Price Comparator,input-prices-angola,input-prices-angola,/agriculture/input-prices/angola,/assets/img/tools/,input-prices-angola.webp,800x450,WebP,"Create an AfroTools web-card banner for Angola Agri-Input Price Comparator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Batch top-up from current canonical tool-card gaps. Reuse for translated pages. Category=agriculture; tier=T3.
