batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
158,tool-card,60,CreatorSchedule — Social Media Scheduler & Calendar,creator-schedule,creator-schedule,/tools/creator-schedule/,/assets/img/tools/,creator-schedule.webp,800x450,WebP,"Create an AfroTools web-card banner for CreatorSchedule — Social Media Scheduler & Calendar. ink sketch with watercolor wash, black outline, airy composition, no text. Show creator desk, camera, editing timeline as abstract shapes, content calendar. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=creative; tier=T3.
159,tool-card,60,CreatorSplit — Collabs Without the Drama,creator-split,creator-split,/tools/creator-split/,/assets/img/tools/,creator-split.webp,800x450,WebP,"Create an AfroTools web-card banner for CreatorSplit — Collabs Without the Drama. clean editorial desk scene, warm natural light, realistic but uncluttered, no text. Show creator desk, camera, editing timeline as abstract shapes, content calendar. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=creative; tier=T3.
160,tool-card,60,CreatorStock — Free Stock Media Browser,creator-stock,creator-stock,/tools/creator-stock/,/assets/img/tools/,creator-stock.webp,800x450,WebP,"Create an AfroTools web-card banner for CreatorStock — Free Stock Media Browser. flat vector-like illustration with tactile paper texture, restrained African color accents. Show creator desk, camera, editing timeline as abstract shapes, content calendar. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=creative; tier=T3.
161,tool-card,60,CreatorTeam — Collaboration Workspace for Creator Teams,creator-team,creator-team,/tools/creator-team/,/assets/img/tools/,creator-team.webp,800x450,WebP,"Create an AfroTools web-card banner for CreatorTeam — Collaboration Workspace for Creator Teams. modern dashboard mockup scene with abstract charts and forms, no readable text. Show creator desk, camera, editing timeline as abstract shapes, content calendar. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=creative; tier=T3.
162,tool-card,60,CreatorVoice — Audio Recorder & Editor,creator-voice,creator-voice,/tools/creator-voice/,/assets/img/tools/,creator-voice.webp,800x450,WebP,"Create an AfroTools web-card banner for CreatorVoice — Audio Recorder & Editor. photo-real workspace scene with hands and everyday objects, no logos and no readable UI text. Show creator desk, camera, editing timeline as abstract shapes, content calendar. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=creative; tier=T3.
163,tool-card,60,Credit Score Explainer & Simulator — Africa,credit-score,credit-score,/tools/credit-score/,/assets/img/tools/,credit-score.webp,800x450,WebP,"Create an AfroTools web-card banner for Credit Score Explainer & Simulator — Africa. clean editorial desk scene, warm natural light, realistic but uncluttered, no text. Show African utility tool, practical browser app, forms, controls, dashboard objects. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=fintech; tier=T3.
164,tool-card,60,Crop Insurance Calculator — 15 African Countries,crop-insurance-calc,crop-insurance-calc,/tools/crop-insurance-calc/,/assets/img/tools/,crop-insurance-calc.webp,800x450,WebP,"Create an AfroTools web-card banner for Crop Insurance Calculator — 15 African Countries. flat vector-like illustration with tactile paper texture, restrained African color accents. Show family documents, car/home icons, policy folder, calm trust-building scene. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=insurance; tier=T3.
165,tool-card,60,Cross-Border Data Transfer Checklist — Africa 2024,cross-border-data,cross-border-data,/tools/cross-border-data/,/assets/img/tools/,cross-border-data.webp,800x450,WebP,"Create an AfroTools web-card banner for Cross-Border Data Transfer Checklist — Africa 2024. minimal icon-and-object still life, bold silhouette, soft shadow, calm professional feel. Show African utility tool, practical browser app, forms, controls, dashboard objects. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=trade; tier=T3.
166,tool-card,60,Customs Clearance Time Estimator Africa,customs-time,customs-time,/tools/customs-time/,/assets/img/tools/,customs-time.webp,800x450,WebP,"Create an AfroTools web-card banner for Customs Clearance Time Estimator Africa. soft 3D clay illustration, rounded but not childish, compact product-card layout. Show African utility tool, practical browser app, forms, controls, dashboard objects. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=trade; tier=T3.
167,tool-card,60,Cybersecurity Risk Assessment Tool — Africa,cybersecurity-assessment,cybersecurity-assessment,/tools/cybersecurity-assessment/,/assets/img/tools/,cybersecurity-assessment.webp,800x450,WebP,"Create an AfroTools web-card banner for Cybersecurity Risk Assessment Tool — Africa. soft 3D clay illustration, rounded but not childish, compact product-card layout. Show lock, shield, password cards, browser window abstraction. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=security; tier=T3.
168,tool-card,60,Data Breach Cost Calculator — Africa,data-breach-cost,data-breach-cost,/tools/data-breach-cost/,/assets/img/tools/,data-breach-cost.webp,800x450,WebP,"Create an AfroTools web-card banner for Data Breach Cost Calculator — Africa. photo-real workspace scene with hands and everyday objects, no logos and no readable UI text. Show lock, shield, password cards, browser window abstraction. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=security; tier=T3.
169,tool-card,60,"Developer Tools for Africa — JSON, Regex, JWT, Hash, UUID",dev-tools,dev-tools,/tools/dev-tools/,/assets/img/tools/,dev-tools.webp,800x450,WebP,"Create an AfroTools web-card banner for Developer Tools for Africa — JSON, Regex, JWT, Hash, UUID. modern dashboard mockup scene with abstract charts and forms, no readable text. Show code editor as abstract blocks, API cards, terminal shapes, no readable code. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=developer; tier=T3.
170,tool-card,60,Divorce Settlement Calculator Africa 2026 — Asset Division Estimator,divorce-settlement,divorce-settlement,/tools/divorce-settlement/,/assets/img/tools/,divorce-settlement.webp,800x450,WebP,"Create an AfroTools web-card banner for Divorce Settlement Calculator Africa 2026 — Asset Division Estimator. ink sketch with watercolor wash, black outline, airy composition, no text. Show business documents, checklist, signature pen, official folder, no seals or logos. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=legal; tier=T3.
