route,locale,pageType,coverageState,sourceFile,englishEquivalent,title,description,h1,titleDuplicateCount,descriptionDuplicateCount,errorCount,reviewCount,signalCodes
/fr/agriculture/crop-yield/algeria,fr,page,native,fr/agriculture/crop-yield/algeria.html,/agriculture/crop-yield/algeria,Estimateur de rendement agricole — Algérie | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Algérie, à partir du référentiel agricole DZ.",Estimateur de rendement agricole — Algérie,1,1,0,0,
/fr/agriculture/crop-yield/angola,fr,page,native,fr/agriculture/crop-yield/angola.html,/agriculture/crop-yield/angola,Estimateur de rendement agricole — Angola | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Angola, à partir du référentiel agricole AO.",Estimateur de rendement agricole — Angola,1,1,0,0,
/fr/agriculture/crop-yield/benin,fr,page,native,fr/agriculture/crop-yield/benin.html,/agriculture/crop-yield/benin,Estimateur de rendement agricole — Bénin | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Bénin, à partir du référentiel agricole BJ.",Estimateur de rendement agricole — Bénin,1,1,0,0,
/fr/agriculture/crop-yield/botswana,fr,page,native,fr/agriculture/crop-yield/botswana.html,/agriculture/crop-yield/botswana,Estimateur de rendement agricole — Botswana | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Botswana, à partir du référentiel agricole BW.",Estimateur de rendement agricole — Botswana,1,1,0,0,
/fr/agriculture/crop-yield/burkina-faso,fr,page,native,fr/agriculture/crop-yield/burkina-faso.html,/agriculture/crop-yield/burkina-faso,Estimateur de rendement agricole — Burkina Faso | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Burkina Faso, à partir du référentiel agricole BF.",Estimateur de rendement agricole — Burkina Faso,1,1,0,0,
/fr/agriculture/crop-yield/burundi,fr,page,native,fr/agriculture/crop-yield/burundi.html,/agriculture/crop-yield/burundi,Estimateur de rendement agricole — Burundi | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Burundi, à partir du référentiel agricole BI.",Estimateur de rendement agricole — Burundi,1,1,0,0,
/fr/agriculture/crop-yield/cabo-verde,fr,page,native,fr/agriculture/crop-yield/cabo-verde.html,/agriculture/crop-yield/cabo-verde,Estimateur de rendement agricole — Cap-Vert | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Cap-Vert, à partir du référentiel agricole CV.",Estimateur de rendement agricole — Cap-Vert,1,1,0,0,
/fr/agriculture/crop-yield/cameroon,fr,page,native,fr/agriculture/crop-yield/cameroon.html,/agriculture/crop-yield/cameroon,Estimateur de rendement agricole — Cameroun | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Cameroun, à partir du référentiel agricole CM.",Estimateur de rendement agricole — Cameroun,1,1,0,0,
/fr/agriculture/crop-yield/central-african-republic,fr,page,native,fr/agriculture/crop-yield/central-african-republic.html,/agriculture/crop-yield/central-african-republic,Estimateur de rendement agricole — République centrafricaine | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour République centrafricaine, à partir du référentiel agricole CF.",Estimateur de rendement agricole — République centrafricaine,1,1,0,1,TITLE_LONG
/fr/agriculture/crop-yield/chad,fr,page,native,fr/agriculture/crop-yield/chad.html,/agriculture/crop-yield/chad,Estimateur de rendement agricole — Tchad | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Tchad, à partir du référentiel agricole TD.",Estimateur de rendement agricole — Tchad,1,1,0,0,
/fr/agriculture/crop-yield/comoros,fr,page,native,fr/agriculture/crop-yield/comoros.html,/agriculture/crop-yield/comoros,Estimateur de rendement agricole — Comores | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Comores, à partir du référentiel agricole KM.",Estimateur de rendement agricole — Comores,1,1,0,0,
/fr/agriculture/crop-yield/congo-brazzaville,fr,page,native,fr/agriculture/crop-yield/congo-brazzaville.html,/agriculture/crop-yield/congo-brazzaville,Estimateur de rendement agricole — Congo-Brazzaville | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Congo-Brazzaville, à partir du référentiel agricole CG.",Estimateur de rendement agricole — Congo-Brazzaville,1,1,0,0,
/fr/agriculture/crop-yield/cote-d-ivoire,fr,page,native,fr/agriculture/crop-yield/cote-d-ivoire.html,/agriculture/crop-yield/cote-d-ivoire,Estimateur de rendement agricole — Côte d’Ivoire | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Côte d’Ivoire, à partir du référentiel agricole CI.",Estimateur de rendement agricole — Côte d’Ivoire,1,1,0,0,
/fr/agriculture/crop-yield/djibouti,fr,page,native,fr/agriculture/crop-yield/djibouti.html,/agriculture/crop-yield/djibouti,Estimateur de rendement agricole — Djibouti | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Djibouti, à partir du référentiel agricole DJ.",Estimateur de rendement agricole — Djibouti,1,1,0,0,
/fr/agriculture/crop-yield/dr-congo,fr,page,native,fr/agriculture/crop-yield/dr-congo.html,/agriculture/crop-yield/dr-congo,Estimateur de rendement agricole — République démocratique du Congo | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour République démocratique du Congo, à partir du référentiel agricole CD.",Estimateur de rendement agricole — RDC,1,1,0,1,TITLE_LONG
/fr/agriculture/crop-yield/egypt,fr,page,native,fr/agriculture/crop-yield/egypt.html,/agriculture/crop-yield/egypt,Estimateur de rendement agricole — Égypte | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Égypte, à partir du référentiel agricole EG.",Estimateur de rendement agricole — Égypte,1,1,0,0,
/fr/agriculture/crop-yield/equatorial-guinea,fr,page,native,fr/agriculture/crop-yield/equatorial-guinea.html,/agriculture/crop-yield/equatorial-guinea,Estimateur de rendement agricole — Guinée équatoriale | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Guinée équatoriale, à partir du référentiel agricole GQ.",Estimateur de rendement agricole — Guinée équatoriale,1,1,0,0,
/fr/agriculture/crop-yield/eritrea,fr,page,native,fr/agriculture/crop-yield/eritrea.html,/agriculture/crop-yield/eritrea,Estimateur de rendement agricole — Érythrée | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Érythrée, à partir du référentiel agricole ER.",Estimateur de rendement agricole — Érythrée,1,1,0,0,
/fr/agriculture/crop-yield/eswatini,fr,page,native,fr/agriculture/crop-yield/eswatini.html,/agriculture/crop-yield/eswatini,Estimateur de rendement agricole — Eswatini | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Eswatini, à partir du référentiel agricole SZ.",Estimateur de rendement agricole — Eswatini,1,1,0,0,
/fr/agriculture/crop-yield/ethiopia,fr,page,native,fr/agriculture/crop-yield/ethiopia.html,/agriculture/crop-yield/ethiopia,Estimateur de rendement agricole — Éthiopie | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Éthiopie, à partir du référentiel agricole ET.",Estimateur de rendement agricole — Éthiopie,1,1,0,0,
/fr/agriculture/crop-yield/gabon,fr,page,native,fr/agriculture/crop-yield/gabon.html,/agriculture/crop-yield/gabon,Estimateur de rendement agricole — Gabon | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Gabon, à partir du référentiel agricole GA.",Estimateur de rendement agricole — Gabon,1,1,0,0,
/fr/agriculture/crop-yield/gambia,fr,page,native,fr/agriculture/crop-yield/gambia.html,/agriculture/crop-yield/gambia,Estimateur de rendement agricole — Gambie | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Gambie, à partir du référentiel agricole GM.",Estimateur de rendement agricole — Gambie,1,1,0,0,
/fr/agriculture/crop-yield/ghana,fr,page,native,fr/agriculture/crop-yield/ghana.html,/agriculture/crop-yield/ghana,Estimateur de rendement agricole — Ghana | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Ghana, à partir du référentiel agricole GH.",Estimateur de rendement agricole — Ghana,1,1,0,0,
/fr/agriculture/crop-yield/guinea,fr,page,native,fr/agriculture/crop-yield/guinea.html,/agriculture/crop-yield/guinea,Estimateur de rendement agricole — Guinée | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Guinée, à partir du référentiel agricole GN.",Estimateur de rendement agricole — Guinée,1,1,0,0,
/fr/agriculture/crop-yield/guinea-bissau,fr,page,native,fr/agriculture/crop-yield/guinea-bissau.html,/agriculture/crop-yield/guinea-bissau,Estimateur de rendement agricole — Guinée-Bissau | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Guinée-Bissau, à partir du référentiel agricole GW.",Estimateur de rendement agricole — Guinée-Bissau,1,1,0,0,
/fr/agriculture/crop-yield/kenya,fr,page,native,fr/agriculture/crop-yield/kenya.html,/agriculture/crop-yield/kenya,Estimateur de rendement agricole — Kenya | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Kenya, à partir du référentiel agricole KE.",Estimateur de rendement agricole — Kenya,1,1,0,0,
/fr/agriculture/crop-yield/lesotho,fr,page,native,fr/agriculture/crop-yield/lesotho.html,/agriculture/crop-yield/lesotho,Estimateur de rendement agricole — Lesotho | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Lesotho, à partir du référentiel agricole LS.",Estimateur de rendement agricole — Lesotho,1,1,0,0,
/fr/agriculture/crop-yield/liberia,fr,page,native,fr/agriculture/crop-yield/liberia.html,/agriculture/crop-yield/liberia,Estimateur de rendement agricole — Liberia | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Liberia, à partir du référentiel agricole LR.",Estimateur de rendement agricole — Liberia,1,1,0,0,
/fr/agriculture/crop-yield/libya,fr,page,native,fr/agriculture/crop-yield/libya.html,/agriculture/crop-yield/libya,Estimateur de rendement agricole — Libye | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Libye, à partir du référentiel agricole LY.",Estimateur de rendement agricole — Libye,1,1,0,0,
/fr/agriculture/crop-yield/madagascar,fr,page,native,fr/agriculture/crop-yield/madagascar.html,/agriculture/crop-yield/madagascar,Estimateur de rendement agricole — Madagascar | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Madagascar, à partir du référentiel agricole MG.",Estimateur de rendement agricole — Madagascar,1,1,0,0,
/fr/agriculture/crop-yield/malawi,fr,page,native,fr/agriculture/crop-yield/malawi.html,/agriculture/crop-yield/malawi,Estimateur de rendement agricole — Malawi | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Malawi, à partir du référentiel agricole MW.",Estimateur de rendement agricole — Malawi,1,1,0,0,
/fr/agriculture/crop-yield/mali,fr,page,native,fr/agriculture/crop-yield/mali.html,/agriculture/crop-yield/mali,Estimateur de rendement agricole — Mali | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Mali, à partir du référentiel agricole ML.",Estimateur de rendement agricole — Mali,1,1,0,0,
/fr/agriculture/crop-yield/mauritania,fr,page,native,fr/agriculture/crop-yield/mauritania.html,/agriculture/crop-yield/mauritania,Estimateur de rendement agricole — Mauritanie | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Mauritanie, à partir du référentiel agricole MR.",Estimateur de rendement agricole — Mauritanie,1,1,0,0,
/fr/agriculture/crop-yield/mauritius,fr,page,native,fr/agriculture/crop-yield/mauritius.html,/agriculture/crop-yield/mauritius,Estimateur de rendement agricole — Maurice | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Maurice, à partir du référentiel agricole MU.",Estimateur de rendement agricole — Maurice,1,1,0,0,
/fr/agriculture/crop-yield/morocco,fr,page,native,fr/agriculture/crop-yield/morocco.html,/agriculture/crop-yield/morocco,Estimateur de rendement agricole — Maroc | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Maroc, à partir du référentiel agricole MA.",Estimateur de rendement agricole — Maroc,1,1,0,0,
/fr/agriculture/crop-yield/mozambique,fr,page,native,fr/agriculture/crop-yield/mozambique.html,/agriculture/crop-yield/mozambique,Estimateur de rendement agricole — Mozambique | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Mozambique, à partir du référentiel agricole MZ.",Estimateur de rendement agricole — Mozambique,1,1,0,0,
/fr/agriculture/crop-yield/namibia,fr,page,native,fr/agriculture/crop-yield/namibia.html,/agriculture/crop-yield/namibia,Estimateur de rendement agricole — Namibie | AfroTools,"Estimez le rendement par hectare, la récolte totale et une fourchette de revenus pour Namibie, à partir du référentiel agricole NA.",Estimateur de rendement agricole — Namibie,1,1,0,0,
